7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.263672, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.663574, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.705566, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.722168, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.738770, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.755371, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.771973, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.788574, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.805176, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.821777, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.838379, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.854980, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.871582, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.888184, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.904785, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
7688.921387, -3428.059814, -3761.099854, 17.010000,0.000000, 0.010000, 8.320000,-101, -2144, 0,-0.000400, -0.000400, 0.000000,0,0,0,1,100,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0
