{210.12999, -19.469707, 16.98, 0.509415, -3.600505, 8.599999, -120, 15941, -8, 0.022, -0.0116, -0.02368, 0, 0, 0, 1, 100, -0.0198, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.12999, -19.528723, 16.98, 0.627448, -4.171, 8.599999, -120, 15934, -8, 0.022, -0.0116, -0.027748, 0, 0, 0, 1, 100, -0.0199, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.145905, -19.603655, 16.98, 0.745482, -4.741496, 8.599999, -120, 15926, -8, 0.022, -0.0116, -0.031683, 0, 0, 0, 1, 100, -0.02, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.165573, -19.682343, 16.98, 0.863515, -5.311992, 8.599999, -120, 15918, -8, 0.022, -0.0116, -0.035617, 0, 0, 0, 1, 100, -0.0201, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.185257, -19.776291, 16.98, 0.981549, -5.882487, 8.599999, -120, 15910, -8, 0.022, -0.0116, -0.039552, 0, 0, 0, 1, 100, -0.0202, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.204926, -19.874653, 16.98, 1.094652, -6.452982, 8.599999, -120, 15902, -8, 0.022, -0.0117, -0.043486, 0, 0, 0, 1, 100, -0.0203, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.224594, -19.977615, 16.98, 1.193013, -7.023478, 8.599999, -120, 15894, -8, 0.022, -0.0117, -0.047421, 0, 0, 0, 1, 100, -0.0204, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.244263, -20.09565, 16.98, 1.301375, -7.593973, 8.599999, -120, 15886, -8, 0.0219, -0.0117, -0.051355, 0, 0, 0, 1, 100, -0.0205, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.263947, -20.21763, 16.98, 1.399736, -8.164469, 8.599999, -120, 15873, -8, 0.0219, -0.0117, -0.055289, 0, 0, 0, 1, 100, -0.0206, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.283615, -20.355335, 16.98, 1.498097, -8.734964, 8.599999, -120, 15857, -8, 0.0219, -0.011736, -0.059088, 0, 0, 0, 1, 100, -0.0207, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.303284, -20.496332, 16.98, 1.596459, -9.30546, 8.599999, -120, 15841, -8, 0.0219, -0.0118, -0.062925, 0, 0, 0, 1, 100, -0.0208, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.322952, -20.653711, 16.98, 1.69482, -9.875956, 8.599999, -120, 15826, -8, 0.0219, -0.0118, -0.066693, 0, 0, 0, 1, 100, -0.0209, 0.999969, 0.251953, 0.999969, 0., 0, 0, 0}
{210.342636, -20.813725, 16.98, 1.793181, -10.446451, 8.599999, -120, 15810, -8, 0.021874, -0.011826, -0.070501, 0, 0, 0, 1, 100, -0.021, 0.999969, 0.2677, 0.999969, 0., 0, 0, 0}
{210.374619, -20.990776, 16.98, 1.891542, -11.016946, 8.599999, -120, 15794, -8, 0.0218, -0.0119, -0.074339, 0, 0, 0, 1, 100, -0.0211, 0.999969, 0.2677, 0.999969, 0., 0, 0, 0}
{210.413956, -21.169807, 16.98, 1.977923, -11.587441, 8.599999, -120, 15778, -8, 0.0218, -0.0119, -0.078076, 0, 0, 0, 1, 100, -0.0212, 0.999969, 0.2677, 0.999969, 0., 0, 0, 0}
{210.453308, -21.366529, 16.98, 2.056612, -12.157937, 8.599999, -120, 15763, -8, 0.0218, -0.011917, -0.081831, 0, 0, 0, 1, 100, -0.0213, 0.999969, 0.2677, 0.999969, 0., 0, 0, 0}
{210.492645, -21.564577, 16.98, 2.135301, -12.728433, 8.599999, -120, 15747, -8, 0.0218, -0.012, -0.085652, 0, 0, 0, 1, 100, -0.0214, 0.999969, 0.275574, 0.999969, 0., 0, 0, 0}
{210.531998, -21.780973, 16.98, 2.21399, -13.298927, 8.599999, -120, 15731, -8, 0.0218, -0.012, -0.08939, 0, 0, 0, 1, 100, -0.0215, 0.999969, 0.2677, 0.999969, 0., 0, 0, 0}
{210.571335, -21.998037, 16.98, 2.292679, -13.869423, 8.599999, -120, 15715, -8, 0.0217, -0.012007, -0.093127, 0, 0, 0, 1, 100, -0.0216, 0.999969, 0.275574, 0.999969, 0., 0, 0, 0}
{210.610687, -22.234104, 16.98, 2.371368, -14.439919, 8.599999, -120, 15700, -8, 0.0217, -0.0121, -0.096865, 0, 0, 0, 1, 100, -0.0217, 0.999969, 0.2677, 0.999969, 0., 0, 0, 0}
{210.650024, -22.470184, 16.98, 2.450057, -15.010414, 8.599999, -120, 15680, -8, 0.0217, -0.0121, -0.100703, 0, 0, 0, 1, 100, -0.0218, 0.999969, 0.275574, 0.999969, 0., 0, 0, 0}
{210.689377, -22.725925, 16.98, 2.528746, -15.58091, 8.599999, -120, 15656, -8, 0.0217, -0.012197, -0.10444, 0, 0, 0, 1, 100, -0.0219, 0.999969, 0.275574, 0.999969, 0., 0, 0, 0}
{210.728714, -22.981665, 16.98, 2.598076, -16.151405, 8.599999, -120, 15633, -8, 0.0217, -0.0122, -0.108178, 0, 0, 0, 1, 100, -0.022, 0.999969, 0.2677, 0.999969, 0., 0, 0, 0}
{210.768051, -23.246435, 16.98, 2.657093, -16.721901, 8.599999, -120, 15609, -8, 0.0216, -0.01229, -0.111916, 0, 0, 0, 1, 100, -0.0221, 0.999969, 0.275574, 0.999969, 0., 0, 0, 0}
