-1625.155518,-2842.592773,17.01,-255.11853,-617.880432,8.11,-104,-27254,-8,0.005866,0.010967,-4.57935,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1629.567749,-2852.795654,17.01,-284.164734,-619.837158,8.11,-104,-28041,-8,0.006653,0.010574,-4.595621,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1634.463501,-2863.01416,17.01,-313.557343,-619.338013,8.11,-104,-28828,-8,0.00744,0.01007,-4.612462,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1639.843506,-2873.212158,17.01,-343.106689,-616.401489,8.11,-104,-29623,-8,0.008227,0.00948,-4.62969,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1645.716309,-2883.341309,17.01,-372.641418,-611.038208,8.11,-104,-30418,-8,0.00901,0.00889,-4.647302,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1652.07251,-2893.36377,17.01,-401.981323,-603.276245,8.11,-104,-31216,-8,0.0096,0.0083,-4.665107,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1658.916626,-2903.230225,17.01,-430.940765,-593.125122,8.11,-104,-32019,-8,0.01019,0.007513,-4.683105,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1666.225098,-2912.913086,17.01,-459.359711,-580.651428,8.11,-104,32714,-8,0.010781,0.006726,-4.701204,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1673.997803,-2922.364502,17.01,-487.105194,-565.922852,8.11,-104,31904,-8,0.01128,0.005939,-4.719303,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1682.225952,-2931.556396,17.01,-514.006592,-548.98645,8.11,-104,31094,-8,0.011674,0.005152,-4.737214,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1690.899292,-2940.450928,17.01,-539.937988,-529.935913,8.11,-104,30280,-8,0.012067,0.004182,-4.755032,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1699.981201,-2949.019531,17.01,-564.767212,-508.830322,8.11,-104,29461,-8,0.012461,0.003298,-4.772656,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1709.461792,-2957.222412,17.01,-588.371033,-485.744385,8.11,-104,28643,-8,0.012677,0.002314,-4.78991,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1719.321899,-2965.032959,17.01,-610.631165,-460.754242,8.11,-104,27818,-8,0.012874,0.001331,-4.806704,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1729.532471,-2972.413086,17.01,-631.438538,-433.942932,8.11,-104,26992,-8,0.013071,0.,-4.822917,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1740.084473,-2979.331787,17.01,-650.642944,-405.405579,8.11,-104,26165,-8,0.0131,0.,-4.839459,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1750.926147,-2985.779541,17.01,-667.896912,-375.276489,8.11,-104,25333,-8,0.012936,-0.00064,-4.862708,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1762.032593,-2991.71167,17.01,-683.039917,-343.717773,8.11,-104,24498,-8,0.012739,-0.002325,-4.894274,0,0,0,1,100,0.,-0.999969,0.,-0.999969,0.,0,1,0
-1773.374756,-2997.115723,17.01,-695.986938,-310.871552,8.11,-104,23658,-8,0.012543,-0.003645,-4.934001,0,0,0,1,100,0.,-0.999969,-0.141724,-0.999969,0.,0,1,0
-1784.91272,-3001.972656,17.01,-706.663757,-276.880005,8.11,-104,22810,-8,0.012292,-0.004825,-4.981798,0,0,0,1,100,0.,-0.984192,-0.24408,-0.984192,0.,0,1,0
-1796.614624,-3006.253662,17.01,-714.988159,-241.900146,8.11,-104,21952,-8,0.011898,-0.005955,-5.037578,0,0,0,1,100,0.,-0.708618,-0.236206,-0.708618,0.,0,1,0
-1808.432495,-3009.954102,17.01,-720.933777,-206.055084,8.11,-104,21084,-8,0.011357,-0.006938,-5.100401,0,0,0,1,100,0.,-0.393677,-0.173218,-0.393677,0.,0,1,0
-1820.328247,-3013.059814,17.01,-724.955566,-169.362473,8.11,-104,20205,-8,0.010767,-0.007677,-5.148494,0,0,0,1,100,0.,0.,0.,0.,0.,0,1,0
-1832.267822,-3015.561768,17.01,-727.043762,-131.926163,8.11,-104,19318,-8,0.010036,-0.008223,-5.16545,0,0,0,1,100,0.,0.,0.,0.,0.,0,1,0
-1844.228516,-3017.444824,17.01,-727.453674,-93.920578,8.11,-104,18431,-8,0.009249,-0.008576,-5.140609,0,0,0,1,100,0.,0.,0.,0.,0.,0,1,0
-1856.172363,-3018.695312,17.01,-725.201782,-55.623898,8.11,-104,17551,-8,0.008462,-0.009004,-5.100336,0,0,0,1,100,0.,0.,0.,0.,0.,0,1,0
-1868.058105,-3019.320557,17.01,-719.793701,-17.489218,8.11,-104,16677,-8,0.007675,-0.009563,-5.063993,0,0,0,1,100,0.,0.,0.,0.,0.,0,1,0
-1879.831543,-3019.32666,17.01,-711.304138,19.811436,8.11,-104,15809,-8,0.006888,-0.009956,-5.031364,0,0,0,1,100,0.,0.362183,0.,0.362183,0.,0,1,0
-1891.442261,-3018.716309,17.01,-699.895386,55.992802,8.11,-104,14948,-8,0.006077,-0.010349,-5.002192,0,0,0,1,100,0.,0.732239,0.,0.732239,0.,0,1,0
